"name","email","location","address1","address2","note","phone","city","postal","call_ahead","clinic_date","clinic_opentime","clinic_closetime"
"Transfiguration Church Hall","","","201 Fifth Street ","","","","Cochrane","P0L1C0","0","2013-11-04","18:00","20:00"
"Transfiguration Church Hall","","","201 Fifth Street ","","","","Cochrane","P0L1C0","0","2013-11-28","18:00","20:00"
"Ininew Friendship Centre","","","190 Third Avenue","","","","Cochrane","P0L1C0","0","2013-11-14","10:00","12:00"
"Floyd Hembruff Civic Centre","","","387 Highway 11","","","","Matheson","P0K1N0","0","2013-10-23","18:00","20:00"
"Floyd Hembruff Civic Centre","","","387 Highway 11","","","","Matheson","P0K1N0","0","2013-11-24","13:00","15:30"
"Knights of Columbus Hall","","","1138 Highway 572","","","","Ramore","P0K1R0","0","2013-11-07","18:00","20:00"
"Community Hall","","","193 Gordon Avenue","","","","Smooth Rock Falls","P0L2B0","0","2013-10-21","14:00","17:00"
"Community Hall","","","193 Gordon Avenue","","","","Smooth Rock Falls","P0L2B0","0","2013-11-23","09:30","12:30"
"Porcupine Health Unit","","","38 Revillion Road","","","","Moosonee","P0L1Y0","0","2013-11-13","18:00","20:00"
"Porcupine Health Unit","","","38 Revillion Road","","","","Moosonee","P0L1Y0","0","2013-11-28","13:30","15:30"
"Northern Lights Secondary School","","","1 Keewatin Drive","","","","Moosonee","P0L1Y0","0","2013-11-08","13:00","16:00"
"Northern College -Main Foyer","","","10 1st Street","","","","Moosonee","P0L1Y0","0","2013-10-29","13:00","16:30"
"Senior's Apartment Complex","","","1 Niska Road","","","","Moosonee","P0L1Y0","0","2013-10-23","13:30","15:30"
"Pelham Public Library","","","43 Pelham Town Square","","-No appointment necessary
-Wear a short sleeved shirt
-Bring your Ontario health card and/or driver's licence","","Pelham ","L3C1E0","0","2013-10-28","13:00","20:00"
"Brock University, Walker Complex Gymnasium","","","500 Glenridge Ave.","","- No appointment necessary
- Wear a short sleeved shirt
- Bring your Ontario health card and/or driver’s licence
","","Thorold","L2S3A1","0","2013-11-04","09:00","16:00"
"Fort Erie Leisureplex","","","3 Municipal Centre Drive","","-No appointment necessary
-Wear a short sleeved shirt
-Bring your Ontario health card and/or driver’s license
","","Fort Erie","L2A2S6","0","2013-11-05","13:00","20:00"
"Mountainview Christian Reformed Church","","","290 Main St. East","","-No appointment necessary
-Wear a short sleeved shirt
-Bring your Ontario health card and/or driver’s license
","","Grimsby","L3M1P8","0","2013-11-06","13:00","20:00"
"Welland Community Wellness Complex","","","145 Lincoln St.","","-No appointment necessary
-Wear a short sleeved shirt
-Bring your Ontario health card and/or driver’s license
","","Welland","L3B6E1","0","2013-11-07","13:00","20:00"
"Guild Hall","","","72 Charlotte St.","","-No appointment necessary
-Wear a short sleeved shirt
-Bring your Ontario health card and/or driver’s license
","","Port Colborne","L3K3C8","0","2013-11-11","13:00","20:00"
"CAW Hall","","","124 Bunting Rd. ","","-No appointment necessary
-Wear a short sleeved shirt
-Bring your Ontario health card and/or driver’s license
","","St. Catharines","L2P3G5","0","2013-11-12","13:00","20:00"
"MacBain Community Centre","","","7150 Montrose Rd. ","","-No appointment necessary
-Wear a short sleeved shirt
-Bring your Ontario health card and/or driver’s license
","","Niagara Falls","L2H3N3","0","2013-11-13","13:00","20:00"
"Wainfleet Firefighters Community Hall","","","31917 Park St.","","-No appointment necessary
-Wear a short sleeved shirt
-Bring your Ontario health card and/or driver’s license
","","Wainfleet","L0S1V0","0","2013-11-14","13:00","20:00"
"Metro Pharmacy","","","20 Church Ave","","","416 229-6200","North York","M2N0B7","1","2013-11-05","10:00","16:00"
"Metro Pharmacy","","","20 Church Ave","","","416 229-6200","North York","M2N0B7","1","2013-11-09","10:00","16:00"
"Metro Pharmacy","","","20 Church Ave","","","416 229-6200","North York","M2N0B7","1","2013-11-14","10:00","16:00"
"Metro Pharmacy","","","20 Church Ave","","","416 229-6200","North York","M2N0B7","1","2013-11-14","13:00","19:00"
"Metro Pharmacy","","","20 Church Ave","","","416 229-6200","North York","M2N0B7","1","2013-11-18","10:00","16:00"
"Northwestern Health Unit- Emo","","","76 Front St","","no appointment necessary","482-2211","Emo","P0W1E0","0","2013-10-25","13:15","16:00"
"Golden Age Manor Emo","","","182 Front St.","","No appointment necessary","","Emo","P0W1E0","0","2013-10-25","09:00","10:30"
"Queen Street Manor Emo","","","33 Queen St","","","","Emo","P0W1E0","0","2013-10-25","10:45","11:45"
"Nestor Falls Community Hall","","","11 Mortimor Rd","","No appointment necessary","","Nestor Falls","P0W1K0","0","2013-10-30","15:30","18:30"
"Crossroads School","","","RR #1 HWY 613 North","","No appointment necessary","","Devlin","P0W1C0","0","2013-11-04","15:30","18:00"
"Donald Young School Emo","","","57 Colonization Rd.","","No appointment necessary","","Emo","P0W1E0","0","2013-11-13","15:30","19:30"
"Loblaw Pharmacy ","","","293 Dundas Street East","Smylie's Independent","Flu Clinic Saturday 11th January 2014 9.30am - 5.30pm by appointment or walk-in. Walk-ins accepted any other day.","613 392-2435","Trenton","K8V1M1","0","2013-11-09","09:30","17:30"
"Loblaw Pharmacy ","","","293 Dundas Street East","Smylie's Independent","Flu Clinic Saturday 11th January 2014 9.30am - 5.30pm by appointment or walk-in. Walk-ins accepted any other day.","613 392-2435","Trenton","K8V1M1","0","2014-11-01","09:30","17:30"
"Shoppers Drug Mart # 1115      Y.Leboeuf-Tetzlaff Pharmacy Inc.","","","20 Mill St W","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519 682-2272","Tilbury ","N0P 2L0","0","2013-10-30","14:00","19:00"
"Shoppers Drug Mart # 1115      Y.Leboeuf-Tetzlaff Pharmacy Inc.","","","20 Mill St W","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519 682-2272","Tilbury ","N0P 2L0","0","2013-11-01","14:00","19:00"
"Shoppers Drug Mart # 1115      Y.Leboeuf-Tetzlaff Pharmacy Inc.","","","20 Mill St W","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519 682-2272","Tilbury ","N0P 2L0","0","2013-11-14","13:00","20:00"
"Shoppers Drug Mart # 1115      Y.Leboeuf-Tetzlaff Pharmacy Inc.","","","20 Mill St W","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519 682-2272","Tilbury ","N0P 2L0","0","2013-11-19","13:00","20:00"
"Shoppers Drug Mart # 1115      Y.Leboeuf-Tetzlaff Pharmacy Inc.","","","20 Mill St W","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519 682-2272","Tilbury ","N0P 2L0","0","2013-11-27","13:00","20:00"
"Medical Arts Pharmacy (Cornwall) Ltd","","","30 Thirteenth Street East","","November 21, 2013 is full. Still space available for November 27, 2013","613 933-0670","Cornwall","K6H6V9","1","2013-11-21","09:00","16:00"
"Medical Arts Pharmacy (Cornwall) Ltd","","","30 Thirteenth Street East","","November 21, 2013 is full. Still space available for November 27, 2013","613 933-0670","Cornwall","K6H6V9","1","2013-11-27","09:00","16:00"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-04","09:00","17:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-05","09:00","17:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-07","09:00","16:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-08","09:00","14:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-11","09:00","17:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-12","09:00","17:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-14","09:00","16:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-15","09:00","14:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-16","09:00","16:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-18","09:00","17:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-19","09:30","17:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-21","09:00","16:30"
"SEAWAY VALLEY PHARMACY MORRISBURG","","","45 MAIN ST","","","613 543-2823","MORRISBURG","K0C 1X0","0","2013-11-22","09:00","14:30"
"Fullerton Drug Store","mcconnellpharmacist@lovelldrugs.com","","820 McConnell Ave","Unit/Suite 114","","613 933-7233","Cornwall","K6H4M4","1","2013-11-20","10:00","17:00"
"Fullerton Drug Store","mcconnellpharmacist@lovelldrugs.com","","820 McConnell Ave","Unit/Suite 114","","613 933-7233","Cornwall","K6H4M4","1","2013-12-10","10:00","17:00"
"OSR Pharmacy","","","2222 Lakeshore Rd West","","main lobby","905 847-8200","Oakville","L6L5G5","1","2013-11-15","09:00","13:00"
"OSR Pharmacy","","","2222 Lakeshore Rd West","","main lobby","905 847-8200","Oakville","L6L5G5","1","2013-11-15","09:00","17:00"
"Morelli's Pharmacy","","","3455 Wyecroft Rd","","","905 469-6523","Oakville","L6L 0B1","0","2013-10-19","11:00","15:00"
"Shoppers Drug Mart #766 Norm Ammoun Pharmacy Inc.","","","1365 Huron St","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519 451-7992","London","N5V2E3","1","2013-10-05","10:00","18:00"
"Shoppers Drug Mart #766 Norm Ammoun Pharmacy Inc.","","","1365 Huron St","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519 451-7992","London","N5V2E3","1","2013-10-24","12:00","19:00"
"Shoppers Drug Mart #766 Norm Ammoun Pharmacy Inc.","","","1365 Huron St","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519 451-7992","London","N5V2E3","1","2013-10-26","10:00","17:00"
"Shoppers Drug Mart #1011_Kamran Siddiqui Pharmacy Limited","","","971 Chemong Road",""," book an appointment online at http://shoppersdrugmart.ca/flushot","705 745-2401","Peterborough","K9H7E3","1","2013-10-24","08:00","23:55"
"Medical Centre Pharmacy","medicalcentrepharmacy@sympatico.ca","","707 Charlotte Street","""located inside the Medical Centre""","","705 743-3484","Peterborough","K9J7B3","0","2013-10-31","13:00","17:00"
"Medical Centre Pharmacy","medicalcentrepharmacy@sympatico.ca","","707 Charlotte Street","""located inside the Medical Centre""","","705 743-3484","Peterborough","K9J7B3","0","2013-11-26","13:00","17:00"
"Medical Centre Pharmacy","medicalcentrepharmacy@sympatico.ca","","707 Charlotte Street","""located inside the Medical Centre""","","705 743-3484","Peterborough","K9J7B3","0","2013-11-28","13:00","17:00"
"GRAVENHURST PHARMACY LTD","","","180 BROCK ST","","","705 687-2207","Gravenhurst","P1P 1X2","0","2013-10-16","12:00","17:00"
"SOBEYS PHARMACY","","","2080 JANS BLVD.","","","705 431-1093","Innisfil","L9S 4Y8","0","2013-10-18","10:00","16:00"
"SOBEYS PHARMACY","","","2080 JANS BLVD.","","","705 431-1093","Innisfil","L9S 4Y8","0","2013-10-23","10:00","16:00"
"Sobeys Pharmacy#7237","","","37 Mapleview Drive West","","Contact Pharmacy  . Walk-ins possible on Wednesday  between 2 and 3 pm and Thursday between 3 and 4 pm ","705 728-7392","Barrie","L4N9H5","1","2013-11-05","09:00","16:00"
"SHOPPERS DRUG MART #990   SOHAIL ASLAM PHARMACY LTD.","","","1597 WILSON AVE ","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 244-6474","Toronto","M3L 1A5","0","2013-10-28","08:00","22:00"
"FreshCo Gerrard and Victoria Park","janet.weber@sobeyspharmacy.com","","2490 Gerrard Street East","","We welcome walk-ins!! Our phone number is (416) 698-2060.  Both of our pharmacists are available to administer flu shots!","416-698-2060","Toronto","M1N1W7","0","2013-10-25","11:00","15:00"
"FreshCo Gerrard and Victoria Park","janet.weber@sobeyspharmacy.com","","2490 Gerrard Street East","","We welcome walk-ins!! Our phone number is (416) 698-2060.  Both of our pharmacists are available to administer flu shots!","416-698-2060","Toronto","M1N1W7","0","2013-11-01","11:00","15:00"
"Kortright Guardian Pharmacy","kortrightpharmacy@gmail.com","","570 Kortright Rd W","","Walk-ins welcome Monday to Friday between 9:30 am & 5:30 pm, Saturday between 9:30 am & 12:30 pm.

Appointments also available.","519-763-1118","Guelph","N1G3W8","0","2013-10-16","09:30","17:30"
"Kortright Guardian Pharmacy","kortrightpharmacy@gmail.com","","570 Kortright Rd W","","Walk-ins welcome Monday to Friday between 9:30 am & 5:30 pm, Saturday between 9:30 am & 12:30 pm.

Appointments also available.","519-763-1118","Guelph","N1G3W8","0","2013-10-28","09:30","17:30"
"Kortright Guardian Pharmacy","kortrightpharmacy@gmail.com","","570 Kortright Rd W","","Walk-ins welcome Monday to Friday between 9:30 am & 5:30 pm, Saturday between 9:30 am & 12:30 pm.

Appointments also available.","519-763-1118","Guelph","N1G3W8","0","2013-10-28","09:30","17:30"
"Target Pharmacy T 3708 - T Pharmacy Ltd","","","3100 Howard Ave","","No appointment necessary","519 972-5556","Windsor","N8X3Y8","0","2013-11-01","01:00","06:00"
"Target Pharmacy T 3708 - T Pharmacy Ltd","","","3100 Howard Ave","","No appointment necessary","519 972-5556","Windsor","N8X3Y8","0","2013-11-01","10:00","18:00"
"SHOPPERS DRUG MART 990","asdm990@shoppersdrugmart.ca","","1597 WILSON AVE ","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416-244-6474","DOWNSVIEW","M3L1A5","0","2013-10-15","08:00","10:00"
"The Plex","","","600 Tomlinson Drive","","Appointment needed. To book appointment, call the Grey Bruce Health Unit at 519-376-9420 or 1-800-263-3456.  For more information, visit www.publichealthgreybruce.on.ca","5193769420","Port Elgin","N0H2C3","1","2013-10-30","10:00","14:00"
"Trinity Anglican Church","","","10 Keith Crescent","","Drop in.","","Bayfield","N0M1G0","0","2013-10-23","16:00","18:00"
"Grand Bend Area Community Health Centre","","","122 King St. ","","Drop in.","","Hensall","N0M1X0","0","2013-10-26","09:00","11:00"
"Grand Bend Area Community Health Centre","","","122 King St.","","Drop in.","","Hensall","N0M1X0","0","2013-11-07","17:30","19:30"
"Grand Bend Area Community Health Centre","","","122 King St.","","Drop in.","","Hensall","N0M1X0","0","2013-11-21","17:30","19:30"
"Zurich Medical Centre","","","43 Main St.","","Drop in.","","Zurich","N0M2T0","0","2013-10-29","16:00","18:00"
"South Huron Hospital (outpatient clinic area)","","","24 Huron St. West","","Drop in.
Drive-thru service also available for those with limited mobility. Call 519-235-2700 ext. 5153 to book appointment for drive-thru.","","Exeter","N0M1S3","1","2013-10-25","15:00","19:00"
"South Huron Hospital (outpatient clinic area)","","","24 Huron St. West","","Drop in.
Drive-thru service available for those with limited mobility. Call 519-235-2700 ext. 5153 to book appointment for drive-thru.","","Exeter","N0M1S3","1","2013-11-01","15:00","19:00"
"Exeter Legion","","","316 William St. South","","Drop in.","","Exeter","N0M1S6","0","2013-10-30","18:30","20:30"
"Zion Lutheran Church","","","148 Frederick St.","","Drop in.","","Dashwood","N0M1N0","0","2013-10-26","09:30","11:00"
"Wingham Medical Clinic Lab","","","285 Catherine St.","","Drop in.
For patients of Dr. Antoniadis, Drs. Bonnie & Shaun Marshall, Dr. Moores, Dr. Shuffield, Dr. VanderKlippe, Dr. Gear, Dr. Shubat","","Wingham","N0G2W0","0","2013-10-30","13:00","18:00"
"Wingham Medical Clinic Lab","","","285 Catherine St.","","Drop in.
For patients of Dr. Antoniadis, Drs. Bonnie & Shaun Marshall, Dr. Moores, Dr. Shuffield, Dr. VanderKlippe, Dr. Gear, Dr. Shubat","","Wingham","N0G2W0","0","2013-11-20","13:00","18:00"
"Teeswater Medical Clinic","","","2 Janet St.","","Drop in.
For patients of Dr. Antoniadis, Drs. Bonnie & Shaun Marshall, Dr. Moores, Dr. Shuffield, Dr. VanderKlippe, Dr. Gear, Dr. Shubat","","Teeswater","N0G2S0","0","2013-11-13","13:00","18:00"
"Lucknow Medical Clinic","","","691 Havelock St.","","Drop in. 
For patients of Dr. Antoniadis, Drs. Bonnie & Shaun Marshall, Dr. Moores, Dr. Shuffield, Dr. VanderKlippe, Dr. Gear, Dr. Shubat","","Lucknow","N0G2H0","0","2013-11-07","13:00","18:00"
"Huron East Health Centre","","","32 B-1 Centennial Drive","","Appointments required. To make arrangements, call 519-600-2273 after 1 pm.
For patients of Huron Community Family Health Team.","","Seaforth","N0K1W0","1","2013-10-23","09:00","15:00"
"Huron East Health Centre","","","32 B-1 Centennial Drive","","Appointments required. To make arrangements, call 519-600-2273 after 1 pm.
For patients of Huron Community Family Health Team","","Seaforth","N0K1W0","1","2013-10-29","17:00","19:00"
"Huron East Health Centre","","","32 B-1 Centennial Drive","","Appointments required. To make arrangements, call 519-600-2273 after 1 pm.
For patients of Huron Community Family Health Team.","","Seaforth","N0K1W0","1","2013-11-02","09:00","12:00"
"DRUGSTORE PHARMACY  @ ROWLAND'S YOUR INDEPENDENT GROCER","PHR02638@LOBLAW.CA",""," 1244 HWY 21","","APPOINTMENT NEEDED","519 389 6805","PORT ELGIN","N0H2C0","1","2013-11-09","10:00","18:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-10-21","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-10-22","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-10-23","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-10-24","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-10-25","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-10-29","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-10-30","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-10-31","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-01","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-04","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-05","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-06","15:00","19:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-07","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-08","15:00","19:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-11","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-12","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-13","15:00","19:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-14","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-15","15:00","19:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-18","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-19","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-20","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-21","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-22","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-23","09:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-24","10:00","16:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-25","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-26","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-27","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-28","13:00","17:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-11-29","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-12-04","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-12-06","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-12-11","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-12-13","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-12-18","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2013-12-20","12:00","20:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-07","09:00","21:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-08","09:00","21:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-09","09:00","21:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-10","09:00","21:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-11","09:00","17:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-12","10:00","18:00"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-13","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-14","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-15","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-16","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-17","09:00","20:30"
"Parkdale Shoppers Drug Mart","","","468 Albert Street","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","519884388033","Waterloo","N2L3V4","0","2014-01-18","09:00","17:30"
